Scenario,Scenario_Display,Algorithm,Run,Local_Parameter_Index,Global_Parameter_Index,Parameter_Type,cNDI,Within_Niche_Variance,Num_Pareto,K_eff
Songshanhu,Urban arterial corridor,NSGA-Full,2,29,29,Redundant,0.9740913686015555,0.07907116619867097,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,30,30,Redundant,0.8652138287274207,0.06238291411843021,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,31,31,Redundant,0.7799691838375239,0.05069599397801442,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,32,32,Redundant,0.9759697068481563,0.07937640572377301,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,33,33,Redundant,1.0520740853192145,0.09223832341668851,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,34,34,Redundant,0.9167461407683887,0.07003529055114452,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,35,35,Redundant,0.8485129484553704,0.05999785197470217,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,36,36,Redundant,0.8902971851070318,0.06605242315079203,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,37,37,Redundant,0.8972932242933114,0.06709459419689057,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,38,38,Redundant,1.111044499232913,0.10286832327297618,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,39,39,Redundant,0.8630244059738832,0.06206759377554783,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,40,40,Redundant,0.9849289058258256,0.08084041246093818,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,41,41,Redundant,0.8186824434760793,0.05585341193799698,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,42,42,Redundant,1.2323903658401205,0.1265655011512955,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,43,43,Redundant,0.7406689957976046,0.045715880111319336,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,44,44,Redundant,0.6841983188848474,0.03901061163040427,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,45,45,Redundant,1.2913233352962672,0.13895966302338963,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,46,46,Redundant,1.0966279035446493,0.10021606323606108,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,47,47,Redundant,0.8669994582836246,0.06264067172200821,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,48,48,Redundant,0.7504832451108421,0.04693542509934169,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,49,49,Redundant,0.8882593784449612,0.06575039361628572,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,50,50,Redundant,0.807852762407793,0.05438550714415851,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,51,51,Redundant,1.15259917881205,0.110707072249851,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,52,52,Redundant,1.0170115259279606,0.0861927036558599,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,53,53,Redundant,0.8621151232130884,0.061936873806059875,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,54,54,Redundant,1.2117373441207901,0.12235894926140888,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,55,55,Redundant,1.1789583335010223,0.11582856267762566,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,56,56,Redundant,0.8864187495994755,0.06547818330345813,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,57,57,Redundant,0.7891519737398754,0.05189673647146176,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,58,58,Redundant,0.7299399460190069,0.0444010270661859,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,59,59,Redundant,0.6537317871801687,0.035613770797481445,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,3,0,0,Representative,0.9856374445884725,0.08095676434790784,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,1,1,Representative,0.5098872173035173,0.021665414530793688,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,2,2,Representative,0.7787757082207942,0.050540966976233295,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,3,3,Representative,0.6771147859737321,0.03820703611535442,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,4,4,Representative,0.8877958700001121,0.06568179223243799,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,5,5,Redundant,0.8155099785658008,0.05542137709503274,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,6,6,Representative,0.5796981518702289,0.02800416227347991,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,7,7,Representative,0.8064733440909719,0.054199937894106265,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,8,8,Redundant,0.834019164541593,0.05796566390188806,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,9,9,Redundant,0.9697745974275045,0.07837189748463987,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,10,10,Redundant,0.6280922493511283,0.032874989474579994,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,11,11,Redundant,1.1338514685402576,0.10713492939257488,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,12,12,Redundant,1.0771686149762696,0.09669101875749125,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,13,13,Redundant,0.9681804460062067,0.07811444800239811,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,14,14,Redundant,1.12541964704451,0.1055474484961491,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,15,15,Redundant,0.6521459137832599,0.035441191072016924,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,16,16,Redundant,1.0642058550049405,0.09437784181889969,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,17,17,Redundant,0.7882279993233579,0.05177528157644195,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,18,18,Redundant,0.8931870769862706,0.06648192954127319,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,19,19,Redundant,1.0620535106108355,0.09399647161673334,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,20,20,Redundant,1.1115764678058877,0.10296685364831781,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,21,21,Representative,0.920760966496292,0.07065006311859882,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,22,22,Redundant,1.1774367929020766,0.11552978343996062,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,23,23,Redundant,0.7844764472877377,0.05128360802909922,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,24,24,Redundant,1.011018750132702,0.08517990942665755,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,25,25,Representative,0.8951886201918031,0.0667802221434087,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,26,26,Redundant,0.9836548516051519,0.08063140559052945,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,27,27,Redundant,0.9021773009529299,0.06782699019622612,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,28,28,Redundant,0.5901106221741694,0.02901921220023211,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,29,29,Redundant,0.8174231150405709,0.05568171241688586,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,30,30,Redundant,0.8816804795025573,0.06478003899465495,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,31,31,Redundant,0.90098651256532,0.0676480579853848,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,32,32,Redundant,0.9127562156122725,0.06942699242823644,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,33,33,Redundant,0.6369007774586142,0.03380355002728226,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,34,34,Redundant,0.6860825168023023,0.03922576832181512,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,35,35,Redundant,0.8869413268680073,0.06555540977553177,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,36,36,Redundant,0.9455133860935836,0.07449963027351285,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,37,37,Redundant,0.9478194644332147,0.07486347809653883,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,38,38,Redundant,1.0598710403122682,0.0936105518410508,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,39,39,Redundant,0.7653932559190594,0.048818903017198226,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,40,40,Redundant,0.8776004770054884,0.06418188310335506,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,41,41,Redundant,0.9476814782149998,0.07484168201264726,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,42,42,Redundant,1.00438703626702,0.08406610988510399,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,43,43,Redundant,0.8493208567485848,0.06011215980901251,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,44,44,Redundant,0.794788554756133,0.052640737230945214,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,45,45,Redundant,1.181465173353454,0.11632166298725896,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,46,46,Redundant,0.6031133616392328,0.030312143915647998,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,47,47,Redundant,1.0299689132792076,0.08840299686012933,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,48,48,Redundant,0.8627524494904651,0.0620284824251498,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,49,49,Redundant,0.9074188615503357,0.06861741585810893,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,50,50,Redundant,1.068750538707739,0.0951856428323402,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,51,51,Redundant,1.0025710812860786,0.08376239775259475,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,52,52,Redundant,1.0939157619242672,0.09972097451552916,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,53,53,Redundant,0.9551201775082915,0.07602121279028919,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,54,54,Redundant,0.8981122703735678,0.06721713751629704,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,55,55,Redundant,0.8060741996578726,0.05414630127950667,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,56,56,Redundant,0.7822573036466346,0.050993874092375255,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,57,57,Redundant,0.713282619632924,0.04239767462253388,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,58,58,Redundant,0.654452334667299,0.03569232152928986,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,3,59,59,Redundant,1.0618082543065053,0.09395306407611903,21,2
Songshanhu,Urban arterial corridor,NSGA-Full,4,0,0,Representative,1.2305067132541376,0.12617889761362502,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,1,1,Representative,0.6423965664732033,0.034389445718046724,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,2,2,Representative,0.6961890469842129,0.04038993242839888,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,3,3,Representative,0.619266998923531,0.03195763466297971,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,4,4,Representative,0.7885607175086143,0.05181900043314172,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,5,5,Redundant,1.0458680815976313,0.0911533370087258,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,6,6,Representative,0.39552912886551433,0.013036940981759388,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,7,7,Representative,0.7991910420470908,0.05322552680735958,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,8,8,Redundant,0.8572250220883474,0.061236228207863966,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,9,9,Redundant,0.7318995866564768,0.0446397504123268,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,10,10,Redundant,0.6809159320166249,0.038637208872839085,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,11,11,Redundant,0.9493945755020337,0.07511250499939055,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,12,12,Redundant,0.9731714229127001,0.07892188486449413,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,13,13,Redundant,1.311806599885001,0.14340304629182063,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,14,14,Redundant,0.8843306571399661,0.06517005926313368,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,15,15,Redundant,0.844466494814257,0.05942697173865646,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,16,16,Redundant,1.1281893725857801,0.10606760503462467,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,17,17,Redundant,0.7803113847752725,0.05074048810082528,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,18,18,Redundant,0.8393157249928274,0.05870424051835295,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,19,19,Redundant,1.330952140489494,0.1476194666894638,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,20,20,Redundant,1.144875812205197,0.1092283854477091,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,21,21,Representative,0.5978940179751338,0.029789771394204134,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,22,22,Redundant,1.019703760447047,0.08664964658915406,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,23,23,Redundant,1.1781693629551322,0.11567358731717518,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,24,24,Redundant,1.0579048406391656,0.09326355432064819,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,25,25,Representative,1.0578261065767538,0.0932496726462778,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,26,26,Redundant,0.8355432578649391,0.05817771131362967,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,27,27,Redundant,0.828653264275784,0.057222186032909364,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,28,28,Redundant,0.8858948978033299,0.06540081416283103,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,29,29,Redundant,0.7630192016755175,0.04851652517712867,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,30,30,Redundant,0.6292345766305645,0.03299467936895381,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,31,31,Redundant,1.0800530302390425,0.09720954567737818,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,32,32,Redundant,0.8095386519116685,0.05461273574491347,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,33,33,Redundant,0.925763934557435,0.07141990521060522,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,34,34,Redundant,0.6668726438110583,0.037059926921962555,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,35,35,Redundant,0.8999639246665926,0.06749458880844135,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,36,36,Redundant,0.721065455782825,0.04332794929360777,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,37,37,Redundant,0.9099773229582159,0.06900489402485009,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,38,38,Redundant,0.760563883132985,0.04820478502719374,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,39,39,Redundant,0.6617586659880246,0.036493711000854155,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,40,40,Redundant,0.9611036586117659,0.07697668688307682,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,41,41,Redundant,0.9864959951633772,0.08109786237278183,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,42,42,Redundant,0.7083196304409204,0.04180972490566351,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,43,43,Redundant,1.3944110262161342,0.16203184250276104,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,44,44,Redundant,0.8585087362095725,0.06141977084567977,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,45,45,Redundant,0.7692085361956076,0.04930681434634911,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,46,46,Redundant,0.9878772700569433,0.0813251250579299,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,47,47,Redundant,1.130383345725359,0.10648054235777137,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,48,48,Redundant,1.0590503570327894,0.09346563822760655,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,49,49,Redundant,1.1399237955121333,0.10828552163123234,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,50,50,Redundant,0.997147299429054,0.08285856139655462,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,51,51,Redundant,0.9403023926345903,0.07368071579952794,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,52,52,Redundant,0.7745328668024768,0.04999176347977194,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,53,53,Redundant,1.0432641317093614,0.09070000404260734,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,54,54,Redundant,0.8766577463448597,0.06404406701887069,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,55,55,Redundant,1.0638152945911796,0.09430858175050987,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,56,56,Redundant,0.9861585213956179,0.08104238577676595,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,57,57,Redundant,0.5215998393406353,0.022672199366681373,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,58,58,Redundant,0.6427057749470837,0.03442255942919428,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,4,59,59,Redundant,0.9040250967426761,0.06810511462838373,15,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,0,0,Representative,1.195423365141029,0.11908641849375853,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,1,1,Representative,0.48117873454499377,0.019294414548193466,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,2,2,Representative,1.3676800487081167,0.15587905963618637,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,3,3,Representative,0.15808310230914138,0.002082522269640205,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,4,4,Representative,0.7149873913950885,0.04260058082116278,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,5,5,Redundant,0.7836923042762506,0.05118113564848495,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,6,6,Representative,0.5246937430163449,0.02294196033004185,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,7,7,Representative,1.005895114828358,0.08431874850296293,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,8,8,Redundant,1.2566855417325853,0.1316048792333101,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,9,9,Redundant,0.6656874754942728,0.036928317919161506,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,10,10,Redundant,1.0252753716602707,0.08759913231109218,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,11,11,Redundant,0.8607612293453212,0.061742491162005725,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,12,12,Redundant,1.0451350368982542,0.0910256037793596,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,13,13,Redundant,1.2232359777484036,0.12469218810484109,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,14,14,Redundant,0.6318034134615464,0.033264629438471825,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,15,15,Redundant,1.0980321985380206,0.10047289241885325,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,16,16,Redundant,0.6667897420600887,0.03705071334304663,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,17,17,Redundant,0.7990917950852194,0.0532123080810432,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,18,18,Redundant,1.0077618341710324,0.08463199286764696,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,19,19,Redundant,0.9877522809039144,0.08130454736924045,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,20,20,Redundant,1.2268391018654683,0.12542784848883906,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,21,21,Representative,1.0191143883377176,0.08654951137641335,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,22,22,Redundant,0.7385319481745375,0.045452453206206486,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,23,23,Redundant,0.9904417479668641,0.08174790467630477,9,1
Songshanhu,Urban arterial corridor,NSGA-Full,5,24,24,Redundant,1.0682234768466696,0.09509178304053229,9,1
